日期,PE总开工率
2016-01-19,0.8863844045080719
2016-01-20,0.9137983551629607
2016-01-21,0.9137983551629607
2016-01-22,0.9055741699664941
2016-01-23,0.9055741699664941
2016-01-24,0.9055741699664941
2016-01-25,0.8933901918976546
2016-01-26,0.8751142247943954
2016-01-27,0.8477002741395065
2016-01-28,0.8440450807188548
2016-01-29,0.8665854401462078
2016-01-30,0.9007005787389583
2016-01-31,0.9007005787389583
2016-02-01,0.9189765458422174
2016-02-02,0.9189765458422174
2016-02-03,0.9122753579043558
2016-02-04,0.9122753579043558
2016-02-05,0.9204995431008224
2016-02-06,0.9204995431008224
2016-02-07,0.9204995431008224
2016-02-08,0.9272007310386842
2016-02-09,0.9272007310386842
2016-02-10,0.9272007310386842
2016-02-11,0.9272007310386842
2016-02-12,0.9089247639354249
2016-02-13,0.9089247639354249
2016-02-14,0.9089247639354249
2016-02-15,0.9089247639354249
2016-02-16,0.9089247639354249
2016-02-17,0.9089247639354249
2016-02-18,0.9089247639354249
2016-02-19,0.9089247639354249
2016-02-20,0.9089247639354249
2016-02-21,0.9089247639354249
2016-02-22,0.9089247639354249
2016-02-23,0.883947608894304
2016-02-24,0.8876028023149558
2016-02-25,0.9058787694182151
2016-02-26,0.8876028023149558
2016-02-27,0.8876028023149558
2016-02-28,0.8693268352116966
2016-02-29,0.835820895522388
2016-03-01,0.9164893274005284
2016-03-02,0.9390597794544395
2016-03-03,0.9197136776939444
2016-03-04,0.9358354291610237
2016-03-05,0.9358354291610237
2016-03-06,0.9648545818017669
2016-03-07,0.9648545818017669
2016-03-08,0.9648545818017669
2016-03-09,0.9700135422712322
2016-03-10,0.9816212033275291
2016-03-11,0.9816212033275291
2016-03-12,0.9816212033275291
2016-03-13,0.9893596440317273
2016-03-14,0.8977880956987163
2016-03-15,0.8513574514735277
2016-03-16,0.8707035532340229
2016-03-17,0.8442638808280128
2016-03-18,0.8442638808280128
2016-03-19,0.8442638808280128
2016-03-20,0.8926291352292508
2016-03-21,0.9216482878699938
2016-03-22,0.9400270845424642
2016-03-23,0.9271296833688007
2016-03-24,0.9271296833688007
2016-03-25,0.9464757851292962
2016-03-26,0.9464757851292962
2016-03-27,0.9464757851292962
2016-03-28,0.9658218868897915
2016-03-29,0.9658218868897915
2016-03-30,0.9613077964790091
2016-03-31,0.9613077964790091
2016-04-01,0.9658218868897915
2016-04-02,0.9464757851292962
2016-04-03,0.9464757851292962
2016-04-04,0.9464757851292962
2016-04-05,0.942606564777197
2016-04-06,0.9155220223125036
2016-04-07,0.8903720900238598
2016-04-08,0.8903720900238598
2016-04-09,0.8748952086154635
